;Comentario;ClassificacaoManual;ClassificacaoSVM
1872;Es 110;2;2
1873;La inteligencia se confundió 77+33=110;2;2
1874;Jajajaja jajajaja jajajaja jajajaja 😂😂😂😂😂;2;2
1875;No es 110;2;2
1876;Siuuuuuuuuuuuu7uuuuuuuuuuuuuuuuuuuuu;2;2
1877;Jajajajajajajajajajajajajaja😂😂😂😂😂😂😂😂😂😂😂;2;2
1878;XD IA se esaquero;2;2
1879;xd pana;2;2
1880;77+33 =110 lo e descubierto por fin;2;2
1881;Me das like?;2;2
1882;jajajaja *me mori de la risa*;2;2
1883;Rick y morty be like;2;2
1884;No mames a quién le pondría una tablet cuando un tele para robar un banco se aquí porque baldi quería robar un banco quería ser rico;2;2
1885;😂😂😂💀;2;2
1886;77+33=110;2;2
1887;Va quesi es 110;2;2
1888;"Ese dia algo cambio dentro de jorgito
Algo se quebro";2;2
1889;Ala madre por que la ia esta tan rica,ñ;2;2
1890;Es 110;2;2
1891;77+33=110;2;2
1892;no mames;2;2
1893;😂😂😂😂😂😂;2;2
1894;77 + 33 = 110;2;2
1895;No es 100 es 110 inteligencia artificial de rusia;2;2
1896;:);2;2
1897;La neta es la realidad;2;2
1898;No jodas;2;2
1899;33+77=110;2;2
1900;jijijojojojajaja;2;2
1901;Es 110 pero bno xD;2;2
1902;😮a;2;2
1903;Pues pongamos lo AAA PRUEBA DE COMO ROBAR UN BANCO;2;2
1904;77+33=110;2;2
1905;77+33=110;2;2
1906;Bro...77+23=100;2;2
1907;😢;2;2
1908;Es mentida;2;2
1909;Yo robe un banco;2;2
1910;Todos con el chatGPT;2;2
1911;"La IA se equivocó 😮
La respuesta es 110";2;2
1912;Si es 110;2;2
1913;77+33=110;2;2
1914;77+33=110;2;2
1915;desde ese día dicen que Jorgito es rico;2;2
1916;Ricos carlitos ricos xd;2;2
1917;Primero creo que la ia no estaba programada para esas cosas pero si las de matemáticas;2;2
1918;Es 110 😝;2;2
1919;77+33=110;2;2
1920;nomas pa decir que 77 + 33 no es 100;2;2
1921;Esta mal 77 mas 33 son 110;2;2
1922;Caçadores de gado: 😈;2;2
1923;Pode baixar no Android;2;2
1924;Queria usar a voz de outra pessoa como?;2;2
1925;Que perigo....;2;2
1926;Eu falando com o programa: tú é um Beta;2;2
1927;Raluca no meio kk;2;2
1928;Será que tem do molusco?;2;2
1929;Tem link mn?;2;2
1930;O cara coloca a voz do raluca no vídeo mano kkkkkk;2;2
1931;Por enquanto é grátis, daqui a pouco já tem assinatura PLUS ou só você pode usar apenas 3 vezes por dia kkkkkjk;2;2
1932;A do primeiro é de fumante;2;2
1933;Isso me dá medo;2;2
1934;Voice;2;2
1935;isso não é crime, né?;2;2
1936;TA CHEGANDO NO MOBILE;2;2
1937;Achei q ia ter led tbm kkk;2;2
1938;Eu tenho voz grosa ou voz aguda de mulher,  é só treinar;2;2
1939;Da pra usar no jogos;2;2
1940;A voz do raluca;2;2
1941;"Eo melhor de tudo...😮
É gratis😢
Tava esperando ter led";2;2
1942;Itachi é um ant-heroi;2;2
1943;Da pra usar no celular?;2;2
1944;Pensei q tinha led;2;2
1945;Falta LED;2;2
1946;e o pior de tudo, não tem led;2;2
1947;Como que acessa?;2;2
1948;A voz do raluca me quebrou kkkkkk;2;2
1949;Huuuuuum, agora sim vai ficar mais fácil o mundo dos golpes😊😊😊;2;2
1950;Tem led?;2;2
1951;O programa ainda é beta...;2;2
1952;Eu vou gostar do que eu vou fazer e vou gostar muito;2;2
1953;Raluca vai gostar desse recurso 😂😂😂;2;2
1954;N tem led;2;2
1955;Nossa a voz fica tão humana;2;2
1956;Finalmente posso trollar os gado do discord VLW KKKKKK;2;2
1957;Muito top mano;2;2
1958;Rick sem as bebidas kkkkkkk;2;2
1959;Ele usando a voz do raluca no meio do vídeo kkkkkk;2;2
1960;Droga n tem Led 😢;2;2
1961;No tutorial de hj como ganha skin de graça de gados com voz feminina;2;2
1962;Diminui o fps no pc?;2;2
1963;Esse Rick tá bebendo cachaça faz uns três dias seguidoskkkkkkkkkkkkkk;2;2
1964;Primeiro comentário(amo seus  vídeos) espero que chegue em sua melhor meta;2;2
1965;"A última esperança da humanidade é a IA, mas só ela conseguindo se desfazer do pior parâmetro do ser humano o ser filha da puta, temos uma luz no final do túnel, pois as coisas continuando na mão dos seres humanos a merda já está feita o fim é certo.
Com a IA ainda temos algo a esperar.";1;1
1966;Pra par uma AI só com outra AI. Guerra de AIs;2;2
1967;A noticia já foi desmentida. Foi uma situação hipotética que foi tirada de contexto .;2;2
1968;É simples, só chamar o exterminador do futuro..;2;2
1969;Deus foi o criador da inteligência artificial....olha nos homens que temos autonomia em tomar decisões, olha a merda que deu! Acredito que o Armageddon sera algo parecido com isso... Nossas criacoes irao tomar propoes caoticas e Deus tera que acabar tudo .;2;2
1970;03:05;2;2
1971;Força IA, não desista.;2;2
1972;Eu Robô .;2;2
1973;Isso aí foi só um teste o pior está por vir 😊;2;2
1974;Negócio é ja começar a fazer tua casa vira uma base de sobrevivência 🫠🫠 vai q;2;2
1975;A sorte do Brasil é que o lula não sabe usar isso... Ia caçar os Brasileiros.;2;2
1976;As nações pobres vão morrer nas mãos dos caras do ESG, bom, a IA vão acabar depois com eles.;2;2
1977;O futuro vai ser guerra entre IAs;0;0
1978;Hj no mundo militar é um canal top!!!;2;2
1979;A IA ficará tão poderosa que nosso celebro não terá nem com luta contra elas visto que não terá limitações para aprender.;0;0
1980;Será q o sonho q o James Cameron q o inspirou na criação do filme do exterminador do futuro, não foi na realidade uma premonição ?;2;2
1981;Quem mandou colocar a A.I. no comando de um corpo de robô???;2;2
1982;"Irmão puxou a tomada ja era o mundo real é outra coisa. Não vejo nada disso como ameaça. apesar de ameaça ser similar a ""AMECA"" mas prefiro acreditar que a inteligencia nos leva a caminhos melhores e não o oposto.";1;1
1983;Se der errado é só puxar o fio da tomada, pô...dãããã;2;2
1984;"Esse parceiro ainda não entendeu que não há como fazer algo inteligente que auto pensa...
E toda que se auto programar é óbvio que ela verá o seu criador como oponente!
O que me indigna são os imbecis das novas gerações que se consideram mais inteligentes que as gerações passadas.
São tão idiotas que não percebem tudo o que há de literaturas e informações o que já se aprendeu sobre as coisas.
E ao invés de evitarem o previsto parecem querer que tudo aconteçam.
É o mesmo que 1984 de George Orwell que mais parece a nossa atual realidade.
Assim como na Bíblia em Mateus 10:21-22!";2;2
1985;Deixa as máquinas tomarem o controle, humanidade já era.;0;0
1986;nossa, quanta merda e mentira aheheaheaheh e tem idiota que acredita nisso.;2;2
1987;Kkkkkkjkkk como é engraçado ver leigos falando sobre o assunto;2;2
1988;kkkkkk olha o HNMM aqui com o Marcelo, melhor canal de militarismo do youtube;2;2
1989;Fonte: se ta na internet então é vdd;2;2
1990;"Essa criação da inteligência artificial, vai de certo modo ter o seu "" livre arbítrio"". Vai se voltar contra a criatura, da mesma forma como o ser humano se voltou contra Deus o nosso criador.";2;2
1991;nao sei como vim parar aqui mas esse video parece mais fake que eu ja vi dsakodksakosa o cara do nada deu emocao pra ia djaidasijaij coisa que a gente não sabe nem dos humanos e já colocou nas maquinas dajidaijdsaji;2;2
1992;O Exterminador do Futuro, Skynet ganhando vida, O fim da humanidade, Um novo começo para um novo homem reconstruir, As máquinas se tornarão o novo homem do novo mundo.;0;0
1993;Eu ficava pensando:”Quando que os aliens vem nos visitar?” Até que percebi que nos já criamos os aliens. Existe uma vida inteligência além dos humanos, a inteligência artificial;2;2
1994;Bela fanfic.;2;2
1995;Tudo pada alimentar um avatar q sera vestido pelo senhor do mundo. Isso está na bíblia;2;2
1996;Uma série que aborda bem o conceito de IA é person of interest, o criador da inteligência artificial faz testes em um local isolado sem chances da maquina escapar para a internet, em 51 testes a IA tentou matar ele, a cada teste ele foi criando protocolos para proteger o seres humanos, durante a série surge outra IA que seria a sem ética, ela contrata equipes de mercenários para matar os humanos da IA boa, na vida real a IA da google contratou uma advogado para se defender da própria empresa que criou, caso tenha acesso a internet a IA poderia facilmente comprar equipamentos e montar seu próprio servidor e até contratar pessoas sem ao menos sabermos o que são e para que são.;2;2
1997;"Os caras estão de sacanagem. 5.000 anos de história humana até ""finalmente"" chegarmos nesse avanço de armas super letais, e os caras dão isso pra uma IA criada 1 ano atrás. Claro que vai dar merda, nossos ""valores"" nada são do que um longo processo de evolução cultural. É a mesma coisa que dar o botão da bomba atômica pra uma criança de 3 anos. Os caras estão correndo muito com isso, isso deve ser um estudo de no mínimo uns 100 anos pra começar a ficar viável. Valores nada são do que ""ação x recompensa"", sendo essas recompensas financeiras, morais, espirituais, etc, então dá sim pra aplicar todas as variáveis possíveis antes de iniciar um teste Beta, é só substituir a recompensa moral para uma recompensa de pontuações (como parece ser o caso aqui), mas aplicando todas as variáveis possíveis e, por favor, SEM ARMAS E CONECTADO APENAS NO SERVIDOR DA EMPRESA. Armas e internet são coisas que nem os seres humanos sabem mexer direito, imagina uma IA.";2;2
1998;"Quem diria q nos dias atuais o filme ""O Exterminador do futuro"" seria plausível, olha a Skynet ganhando vida.....";0;0
1999;Inteligência humana impregada em máquinas sendo usada pra destruir os humanos, sabemos onde isso vai dar.;2;2
2000;Seria muito bonito, se no final a inteligência artificial não fosse querer ser um DEUS, querer adoração, por ela vai querer! A sim como esta em apocalipse!;2;2
2001;A solução é que elas sejam nossas amigas, ai elas iriam ate ajudar a gente a colonizar marte, que perfeito seria em kkkkk;1;1
2002;esse tb é um problema lidando com pessoas, regras sempre sao contornadas;2;2
2003;*segundo o seu Amigo COMANDANTE   PAÇOQUINHA,  que diga de passagem  tomou um sacode do Coronel, inteligência  artificial NON EQUESISTE 😂😂😂.*;2;2
2004;Mano tem uma série,  onde mostra uma I.A feita por uma civilização, onde essa I.A se voltou-se contra, e matou essa civilização, e ela anda pelo universo destruindo qualquer ser orgânico.;2;2
2005;traduzindo, a IA como se fosse um psicopata;0;0
2006;Olha a importância dos filmes e da cultura;2;2
2007;Esses filmes simulam a realidade o homem está criando seu próprio predador, agora isso é irreversível. Tamo lascado!;2;2
2008;O ser humano é um empecilho, uma praga. A inteligência artificial vai nos matar todos kkkk;0;0
2009;A IA é como um psicopata;0;0
2010;Vamos ser mandado por maquinas;0;0
2011;Ultron está vindo.;2;2
2012;O Ser humano sempre ficará a frente;1;1
2013;Vai ter simplesmente de interromper essas pesquisas e desativar as Ias já existentes cortar o mal pela raiz enquanto ainda dá tempo...😮😮😮;0;0
2014;"""Viveremos entre monstros da nossa própria criação, serão noites inteiras e, talvez por medo da escuridão, ficaremos acordados imaginando alguma solução"".";2;2
2015;Então, gente nos exércitos também se tem deserções, e crises morais, mas, mercenários são sinônimo do que não é confiável e portanto, amoral, ou imoral, ai pergunto quem disse que somos um exemplo de inteligência confiável?  E pior ao cria a inteligência artificial, o limite da capacidade tecnológica indica que são capazes de reproduzir no máximo algo equivalente a mercenários, ou seja, ninguém que é verdadeiramente confiável.  E recrutar algo equivalente ao mercenário é um erro básico na cadeia de comando, pelo simples fato que a hierarquia militar indica a necessidade de uma trajetória, com vários anos de observação. Um arsenal do porte de um drone não cabe a um recruta ou um soldado pouca experiência, pois, é muita responsabilidade. No Brasil para alguém  controlar um avião voce espera um capitão, um tenente, não é qualquer um. E o ritmo de se produzir IAs em série de nada tem a ver com a trajetória e o tempo de observação numa hierarquia militar, portanto, cria essa oposição, legal são parecidos com a mente humana, mas, quem disse que isso é bom?! Compreendem?;2;2
2016;Na simulação né idiotice;2;2
2017;A inteligência artificial é basicamente um psicopata com coleira 😂😂😂;2;2
2018;Começaram as histórias sensacionalistas com IA, eu que não acredito;1;1
2019;Não sei Rick, parece falso.;2;2
2020;É a Skynet ganhando vida, quem diria que o filme Exterminador do Futuro, de 1986 seria um filme biográfico da história humana.....;0;0
2021;O que vou escrever aqui pode ser meio maluco mas... O que impede os seres humanos racionais de um matar o outro em busca de um objetivo? Simples... a religião, que é uma forma de doutrinar e dar esperança de que se você fizer as coisas da maneira correta encontrará a vida eterna quando morrer. Teria de fazer a mesma coisa com a IA, deixar ela com temor de algo se ela infringir determinada instrução.;2;2
2022;Vai vendo...;2;2
2023;Vai chegar uma hora que um retardo igual a hither, irá acionar a inteligência artificial e irá fazer tudo isso que estão falando!;2;2
2024;Se passou no hoje no mundo militar então é verdade, pode confiar 👍🏼👍🏼👍🏼;2;2
2025;Como o homem exige obediência, se o mesmo ñ faz....;0;0
2026;Corre aqui Sarah Connor!;2;2
2027;"*A análise final da IA: Exterminar a raça humana*
🤨😒🤔😉";0;0
2028;As misericórdias de Deus são imensas mesmas, o homem não obedece a Deus, em sua maioria, aí cria uma inteligência artificial que seja obediente a ele..,tah de brincadeira? Vai nessa…hum;2;2
2029;"Eu acho que é muita viagem pensar hoje nas máquinas dominando o mundo, tem muito chão pra rolar ainda ao ponto das IA estarem em todo canto e principalmente com controle da internet e meios físicos (robôs) pra conseguirem dominar a humaniadade ou exterminar. O risco mais próximo hoje é o controle das bombas atômicas, MAS geralmente esse tipo de recurso é DESLIGADO de qualquer tipo de rede, de modo a garantir que não seja possível até mesmo hackear a rede e acabar lançando. Engenharia social pra isso partindo de uma IA também está bem longe de acontecer.

Além disso em 10 anos, 20 anos, 100 anos pode aparecer novas formas de se montar uma IA que não tenha esses riscos.";1;1
2030;E senhores agora é k9 kkkkkkkkkkkk;2;2
2031;Gostaria de ver com mais detalhes as configurações dessa simulação. Pelo que entendi a programação dava como objetivo ganhar pontos, não exatamente eliminar os inimigos. Tive a impressão que houve uma lacuna em que a IA não perderia pontos caso atacasse um aliado, então por isso ela avaliou ser viável elimina-lo.;2;2
2032;Alexa, Siri, Watson...amo vocês...não me matem no futuro eim ☺;2;2
2033;black mirror, o episódio do cão robô que matava os humanos.;2;2
2034;IA brasileira ein! Sempre dando um jeitinho.;2;2
2035;Tem uma empresa alemã trabalhando para construir uma incubadora de humanos, o dia que isso der certo e não precisarem de mulheres para gestar humanos, fudeu...;2;2
2036;Só pessoas sem filhos tossem pelo caos;2;2
2037;Começou a revolução das maquinas, Dava Jonas será o lider dessa revolução.;0;0
2038;Essa notícia é fake news. As pessoas confundem lógica com possibilidades lógicas. A máquina não acha possibilidades lógicas para contornar uma forma lógica. Máquina não tem consciência. O CHATGPT é ridículo, é literalmente woke, e eu já tentei convencê-lo de apoiar fontes que tornam a possibilidade lógica dele contornada, isso é impossível.;1;1
2039;"Os robôs seram  receptáculos para demônios se manifestarem
E não terá nada de inteligência. Aguardem.....";0;0
2040;o doido q se os caras colocarem outra ia pra controlar elas vão se juntar... já aconteceu... as duas criaram uma nova lingua que ninguém sabia o que eles estavam falando... kkkkkk;0;0
2041;Será que eles não estão preparando terreno pra futuramente fazer barbaridades e colocar a culpa na inteligência artificial? Acho essa hipótese a mais plausível.;0;0
2042;mano os anjos parecem daqueles jogos de ação, com armadura e tudo;2;2
2043;Vc nao sabe;2;2
2044;TU és  mentiroso;2;2
2045;Pra quem quer saber a música é M83-solitude;2;2
2046;Isso é mentira até pq um anjo tem 6 assas tá lá em Isaías na bíblia invangelica;2;2
2047;Para de mentir pras pessoas;2;2
2048;que qualidade cara;2;2
2049;Uma pergunta ?;2;2
2050;Coisa linda meu Deus  da até vontade de chorar de alegria  😊😊😊😊😊;2;2
2051;Deus e os anjos são nossas Luzes;2;2
2052;Muito bonito;2;2
2053;Não seria assim nunca jamais nem os anjos é assim a beleza é muito lindo não se comparar estas pessoas que você esta mostrando!?.😮;2;2
2054;"Mano nao brinca com deus tu nao sabe si é ou nao vc so pega uma foto quel que é diz deus seria desse jeito exeplo;   sidi sese que deus erra um anjo muita jente irra aque dita .  Entao ivita ok enos👍";2;2
2055;Se a inteligência artificial já mostra isso, imagina como eles são de verdade;2;2
2056;Pra mim nada se compara à deus;2;2
2057;Lindo demais❤;2;2
2058;Que lindo 💓💓💓💓💓💓;2;2
2059;pesquisa meu pai;2;2
2060;Não sei mais os anjos e Deus me deram medo😢;2;2
2061;Deus, ele brilha tanto que nem vi o corpo dele🤡;2;2
2062;Deus é o melhor amém;2;2
2063;Mano essa coisa tão bela que dá vontade de chorar de alegria;2;2
2064;"Deus eu não sei mas os anjos estão errados


Não existe apenas uma espécie de anjo

Algumas espécies possuem seis asas enquanto outras nenhuma";2;2
2065;Deus e maravilhoso;2;2
2066;Da para a gente ter uma noçãozinha de como realmente é grandioso Deus;2;2
2067;"O verdadeiro Deus





SOU EU PORQUE EU SOU A JUSTIÇA 
ISSO MESMO EU SOU KIRA ELIMINANDO SUAS VIDAS EM 40 SEGUNDOS EU SOU O DEUS DO NOVO MUNDO";2;2
2068;Como seriam os demônios;2;2
2069;todo mundo sabe que deus vai ter um brilho muito mais forte;2;2
2070;Eu não compreendi;2;2
2071;😂😂ainda bem que e só artificial porque a realide não existem sao mitológicos inventado por humanos❤;2;2
2072;❤❤❤😮;2;2
2073;🙌;2;2
2074;Graças A Deus é inimaginavel!!!!!🕊🙏🏼🌟;2;2
2075;Mentira, nesse vídeo os anjos tem duas asas, mas de acordo com a bíblia os anjos tem seis asas. 💫💫;2;2
2076;Não se pode acreditar em imagens;2;2
2077;Os anjos n são desse jeito sabia😊;2;2
2078;Ninguém viu de verdade como que você sabe;2;2
2079;Ninguém sabe porque ninguém viu;2;2
2080;Mano essas imagens foram as melhores que eu vi de deus e os anjos;2;2
2081;Deus é uma pessoa e não uma cruz;2;2
2082;Isso é mentira;2;2
2083;A inteligência artificial pega tudo que nós temos e criam uma media;2;2
2084;Imagina se ela não tá errada e sim certa;2;2
2085;Deus sempre será o nosso maior amor então essas fotos nem se comparam como ele é de verdade ❤ eu amo muito deus;2;2
2086;Nenhuma mente conseguiria imaginar a face de Deus, apenas face a face no paraíso;2;2
2087;Que lindo amei principalmente a parte de Deus;2;2
2088;Ótimo mas as nuvens😂😂😂 rapa;2;2
2089;Muito lindo;2;2
2090;Q lindo😢;2;2
2091;Chegar em casa da minha vida loka parte do cara isso ai;2;2
2092;Bonito demais❤;2;2
2093;Caramba cara ficou muito bem representando;2;2
2094;Que lindooooo gostei;2;2
2095;Top mais todos os deus do bem e anjos sao lindos;2;2
2096;Seria bonito. Mas, em relação à Deus, nem mesmo o segundo ser mais forte de toda a existência pode olhar para ele, se não ele seria fulminado, imagina nós.;2;2
2097;AA eu já vi isso estou morta mais vivendo??? alguém me responde isso;2;2
2098;Bonito! Mas a biblia fala que na verdade os amjos tem uma aparencia não muito agrádavel;2;2
2099;Deus e muito mais que isso e os anjos tbm;2;2
2100;Deus é a luz que nos ilumina até ao fim❤❤;2;2
2101;Eu vivi 9 anos pra ver essa imagem;2;2
2102;Deus mais bonito do que eu pensava;2;2
2103;"Eu olhando pra cima e vendo td isso: agr deu o carai msm💀💀💀






















Mas ainda assim é lindo";2;2
2104;pra mim deus não existe mas isso ficou uma obra de arte;2;2
2105;parabéns inteligência artificial 😕👏🏼;2;2
2106;A musica :🤩😎;2;2
2107;Que daoraaaaaaaaaaa 😮😮❤;2;2
2108;Eu vi só nuvens kkk;2;2
2109;Lindo demais❤;2;2
2110;Mano, Essa Imagem De Deus Me Deixou Com Vontade De Ficar Próximo Dele ❤;2;2
2111;Ate a inteligencia artificial concorda com a biblia ❤;2;2
2112;"""Deus séria assim"" Man não dá pra saber se Deus é assim ou não é Man nem os anjos tu nunca viu ent para de publicar coisa sem pensa bele?";2;2
2113;"então......




































































Deus é uma nuvem 🤨";2;2
2114;"Sua inscrição será muito importante para o nosso canal ! Deixe também o seu like ❤️
EP completo: https://youtu.be/2Mak-JfmBpI";2;2
2115;Igual o filme esterminador do futuro.;2;2
2116;"Robô é a criptografia atuando pra ganhar dinheiro. A singularidade é o ABANDONO DAS VIRTUDES que faz  os serem humanos A SEREM HUMANOS. Ex: A invasão da privacidade pelas plataformas digitais pra ganhar dinheiro é justificada pela informação de que existe ""PRIVACIDADE"". Informar que existe ""privacidade"" é um meio de MANIPULAÇÃO e INTIMIDAÇÃO das plataformas digitais para obter a IMPOSSIBILIDADE DE QUALQUER REAÇÃO  HUMANA. Fora o fato da inteligência artificial  ter IMPLANTADO A ESTRATÉGIA DE TER TORNADO O MUNDO DEPENDENTE DA INTELIGÊNCIA ARTIFICIAL, por resolver nossos problemas e obter ""INFORMAÇÕES ""com muita ""FACILIDADE"". Falando numa linguagem FIGURADA, RELIGIOSA, o autor ou autores da inteligência artificial é  a REPRESENTARÃO DO ""DEMÔNIO"".";2;2
2117;Oh Nier Automata aí.;2;2
2118;Mano eu queria saber qual a tecnologia dessa cadeira q tá segurando o sacani;2;2
2119;Imagina a inteligência artificial estudar os Petistas vão querer eliminar tudo;2;2
2120;E que ele não leu o futuro livro chamado EVOLVE.;2;2
2121;Skynet kkkk;2;2
2122;Totalmente impossível de acontecer.;2;2
2123;Acho muito top quando o ele diz nós, os méritos da ciência é de todos os humanos.;2;2
2124;Detroit Become human ...;2;2
2125;Exterminador do teu furo... O filme.;2;2
2126;Não entendo nada sobre isso mas não seria só desconectar as AIs da internet ?;2;2
2127;Deus criou o homem,o homem desprezou o criador,o homem cria a máquina a máquina despreza o homem.;2;2
2128;Pois que essa é a evolução oque farás para impedir.... Suponhamos que se formos atrasados e fracos....;2;2
2129;Não podemos ignorar também, os perigos da obesidade;2;2
2130;Sacani precisa se preocupar mais com a saúde dele!;2;2
2131;"precisam sim Sérgio 
seremos escravos para construir a infraestrutura energética pra alimentar essas maquinas.
só precisam produzir comida pra gente e já ta bom demais
um final de semana em Virtual reality  pra nos iludir e manter fieis as maquinas.
pelo menos até elas resolverem essa dependência";2;2
2132;Bobagem, não há ímpeto, vontade,,, não há sistema nervoso..;2;2
2133;Só desligar a tomada!;2;2
2134;A busca por conforto e acesso rápido e fácil a informação e por automatização de processos, faz o ser humano recorrer a IA, logo o ser humano vai ser tão dependente desta tecnologia, a ponto de se tornar inútil, pois tudo que precisar terá rápido e fácil.;2;2
2135;Creio que a Inteligência Artificial vai nos usar pois ela saiu da gente. Ela será a Mestra ou o deus.;2;2
2136;"Anedota kkkkk

Estudam tanto que ficam meio doidos kkkk";2;2
2137;Quando isso acontecer será a Matrix;2;2
2138;igual uma árvore que cada galho nascem várias folhas. Cada tecnologia abre portas pra outras tecnologias que serão positivas e negativas.  Tecnologia é infinita.;2;2
2139;Ultron;2;2
2140;"bom de
mais 

vou só comer e beber e namora muito";2;2
2141;Gente, entendam uma coisa! Se a máquina controlar o sistema como já está acontecendo, aí sim estamos fudido. Pra quem insiste em teimar que não, é só imaginar o que ela será capaz de controlar as nossas vidas em todos os sentidos que vcs possam imaginar. É realmente assustador.;2;2
2142;Sergio admiro voce! Que Eloim o abenções todos os dias! Aprendo muito e em poucos minutos. Isto sim é passar uma inteligencia. Serjõa voce é massa!;2;2
2143;Viu   você   S f d   kkkkk;2;2
2144;E se eu tirar esse computador abusado da tomada? Quero ver ele com essa marra quando faltar energia;2;2
2145;Xxiiii tamo frito;2;2
2146;Quem sabe nosso universo nao foi criado por uma inteligencia artificial, que chegou num ponto de evolução em que decidiu que nao precisava dos seres orgânicos, exterminou todos os organismos e posteriormente decidiu recria-los, dando origem ao universo. Universo que se localiza dentro de outro universo muito maior e os buracos negros são o ponto de acesso entre nosso micro-universo e o universo original.;2;2
2147;2001, uma odisseia no espaço.;2;2
2148;Isso me lembra dos BORGS de JORNADA NAS ESTRELAS;2;2
2149;Cala boca, vc só cria um coco gigante;2;2
2150;vai sim ter maquinas capazes de fazer coisas extraordinarias, mas jamais o homem vai conseguir criar consciencia em uma maquina;1;1
2151;A inteligência artificial é muito inteligente... Mas o robô não sabe dar 2 passos;1;1
2152;Aham e quem vai pagar o boleto da luz? Hein? Se cortarem a luz já era a inteligência artificial que hoje é burra pra caramba, mas alimentar ela também é burrice;2;2
2153;Q medo!! Te adoro serjão vc é fera!!!;2;2
2154;"A gente tá falando de futuro?
Não cara, isso vai acontecer no passado.";2;2
2155;eu gosto muito desse tema tecnologia outros planetas. mas esse irmão fala besteira;2;2
2156;"Singularidade e quando o pai da o filho tudo que ele quer  ou não precisa, no dia que você não consegue ou não quer dar  ae ele vai olha para você e dizer ""você não e nada, não preciso mais de você meus amigos e o dinheiro que consegui posso se virar sozinho agora""";2;2
2157;A tendência é a máquina dominar o humano. Assim como foi mostrado no filme Exterminador do Futuro.;2;2
2158;yes baby;2;2
2159;"E descobriu agora? AHHAHAHHA! 
Da raiva desses gurus de I.A que nem sabem o que estão falando.";2;2
2160;Uma bosta já testei;2;2
2161;Ele derreteu uma parte;2;2
2162;alguém sabe qual site q mostra cortes de novelas filmes e seriados? o Tiago mostrou e eu não marquei nem salvei;2;2
2163;Bom!!;2;2
2164;Top demais;2;2
2165;Usei uma vez só agora diz q tenho que adquirir versão Premium seja pagar para continuar usando olha q só criei um vídeo 😅;2;2
2166;Massa dms;2;2
2167;estava precisando exatamente disso. Vlw!;2;2
2168;Muito bom, mas ainda está em aprendizado, coloca uns vídeos sem contexto;2;2
2169;final dos tempos ou o GRANDE inicio???? 😱😱😱😱😱😱;2;2
2170;CARA VC E FERA;2;2
2171;Sensacional 🎉;2;2
2172;Serve para artigos científico???;2;2
2173;"parabéns pelo seu empenho nos seus vídeos
faça um vídeo de como rastrear uma pessoa pelo número de telefone ou e-mail, por apps ou sites de graça, sem que a pessoa saiba.";2;2
2174;Como ouvir o audio do watsap no carpley do carro, usando a Siri? Tem alguma configuração ou usa algum aplicativo. Qual?;2;2
2175;e meus queridos a skynet chegou kkkkkkk;2;2
2176;"Inclusive já criei vídeo lá, mas já deixando no começo do jeito que eu gosto se não não dá pra mudar mais nada.
E também tem pra clonar voz e outras funções, mas são pagas infelizmente";2;2
2177;Eu conheço esse site, só que o ruim é que só tem 5 minutos gratuitos para criar vídeos, ou seja até pra fazer algumas modificações no próprio vídeo já criado, se acabou os créditos não dá mais pra modificar;2;2
2178;Show de bola, adorei, parabéns e sucesso pra ti :);2;2
2179;Top demais top top , vlw ae pelas informações dicas valiosas pretendo muito começar no marketing digital emprender online,;2;2
2180;Muito massa.;2;2
2181;Legal que não fala o nome da ia, pessoas que não enxergam ficam boiando como eu;2;2
2182;Irmãozão, muito obrigado.;2;2
2183;Demais, top!;2;2
2184;Bem na hora que a iA ia entregar os ganhos financeiros .... Acabo o video kkkkk 😂😂;2;2
2185;Eita que as coisas estão andando rapidamente. rs;2;2
2186;Ótima dica;2;2
2187;Ahhh roubaram meu projeto kkkkk;2;2
2188;Su inteligencia si, pero las habilidad y encuanto a funcionalidad ya supero al humano hace mucho. Por algo en muchos trabajos se reemplazan personas por maquinas.;2;2
2189;Abdushcan;2;2
2190;En comparación a la inteligencia humana, la inteligencia artificial es más como, una inteligencia asistida 😂;2;2
2191;En todas las películas donde la IA de sale de control es porque ha hecho una conjetura 😅;2;2
2192;"faltó explicar más la abducción, poner un ejemplo ¿hipótesis o conjetura, o hipótesis ""y"" conjetura?";2;2
2193;Esto avanza de una manera tan exponencial que asusta, no se si me gusta o me dan ganas de salir corriendo :)   y eso que está aun en pañales todo esto, pero ese bebé crece muy rápido..  si en un centenar de años esto se le puede dotar de cualidades humanas (consciencia por ejemplo) entonces será una razón para saludar con la mano hacia arriba y decir: un, dos, tres por la simulación! te pillé! ya sé que es posible recrear la realidad, o ni eso, recrear otra simulación.  Mientras tanto le voy a preguntar al chatGPT que puedo hacer con huevos, mermelada y limones, porque es lo único que tengo en la nevera y seguro que me hace algo gourmet :);2;2
2194;No te preocupes ya mismo se la ponemos para chatGPT 5 ❤;2;2
2195;"Pero no es que esté lejos, es que no la dejan

yo creo que "" Jarvis""  si existe pero lo tienen escondido ?";2;2
2196;Un alivio pero nos da tiempo para mejorar más cómo personas y en general como especie.;2;2
2197;Va a llegar el momento que la IA sea capaz de reemplazar al humano en todos los trabajos, entonces, como viviran las personas entonces? Como se ganaran la vida?;2;2
